,PROFILE_CODE,PROFILE_NAME,SCC1,SCC2,SCC3,Aluminum,Ammonium,Antimony,Arsenic,Barium,Cadmium,Calcium,Chloride ion,Chromium,Cobalt,Copper,Elemental Carbon,Indium,Iron,Lead,Magnesium,Manganese,Mercury,Molybdenum,Nickel,Nitrate,Organic carbon,Phosphorus,Potassium,Potassium ion,Selenium,Silicon,Silver,Sodium,Sodium ion,Strontium,Sulfate,Sulfur,Tin,Titanium,Vanadium,Zinc,Zirconium
553,4415.0,Oil Refinery,Combustion,Process Heater,Refinery Gas,1.6684,8.9464,0.0,0.0054,1.3229,0.0948,3.2456,4.1611,0.0099,4.575,4.0245,9.6908,0.0,1.9456,0.0,0.129,0.0285,0.0038,0.0037,0.0928,2.797,4.8648,0.0188,0.4437,,0.0012,2.5499,0.0,0.0,,0.0176,19.5129,5.9918,0.0,0.0,0.0,3.5389,0.008
554,4463.0,Forest Fire,Combustion,Biomass Burning; Wildfire; Prescribed Fire,Loblolly Pine,,,,,,,,,,,,4.577464789,,,,,,,,,0.6,69.36619718,,,,,,,,,,,0.01,,,,,
555,4464.0,Forest Fire,Combustion,Biomass Burning; Wildfire; Prescribed Fire,Western Hemlock,,0.37,,,,,,1.68,,,,3.571428571,,,,,,,,,1.07,71.42857143,,,0.69,,,,0.24,,,,0.21,,,,,
556,4465.0,Forest Fire,Combustion,Biomass Burning; Wildfire; Prescribed Fire,Ponderosa Pine,,0.341,,,,,,,,,,1.194029851,,,,,,,,,1.17,82.98507463,,,0.16,,,,,,,,0.14,,,,,
557,4466.0,Forest Fire,Combustion,Biomass Burning; Wildfire; Prescribed Fire,Hardwood,,,,,,,,0.2,,,,1.851851852,,,,,,,,,1.59,78.7037037,,0.06,,,,,,,,,0.19,,,,,
558,4467.0,Forest Fire,Combustion,Biomass Burning; Wildfire; Prescribed Fire,Palmetto And Slash Pine,,,,,,0.94,,0.76,,,,1.369863014,,0.08,,,,,,,4.05,78.76712329,,0.11,,,0.01,,0.03,,,,0.1,,0.13,,0.41,
559,4468.0,Forest Fire,Combustion,Biomass Burning; Wildfire; Prescribed Fire,Wiregrass And Longleaf Pine,,0.26,,,,,,0.21,,,,1.470588235,,,,,,,,,0.94,70.95588235,,0.05,,,0.01,,,,,,0.11,,,,,
560,4554.0,Meat charbroiling emissions,Combustion,Cooking; Charbroiling,Meat,0.039,0.0,0.0,0.0,0.02,0.0,0.01,0.17,0.0,,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.38,33.8,0.066,0.34,,0.0,0.082,0.01,,0.37,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
561,4558.0,Vehicle exhaust - gasoline - Catalyst,Combustion,Mobile,Gasoline,0.26,2.15,0.22,,,,0.35,,,,,10.3,0.12,0.11,,,,0.01,0.03,,0.47,43.7,0.31,0.04,,0.01,0.25,0.06,,,0.01,1.09,,0.03,0.01,,0.19,
562,4559.0,Vehicle exhaust - gasoline - Noncatalyst,Combustion,Mobile,Gasoline,,,0.02,,,0.01,0.03,0.01,,,,1.4,0.01,0.01,0.03,,,,,,0.07,83.9,0.03,,,,0.12,,,,,0.05,,,,,0.03,
563,4643.0,Residential Wood Combustion,Combustion,Biomass Burning; Residential Wood Combustion; Fireplace,Eucalyptus,0.006,0.45,0.0,0.0,0.002,0.002,0.007,1.7,0.0,0.0,0.001,2.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.45,43.7,0.012,0.809,,0.0,0.011,0.001,,0.18,0.0,0.24,,0.0,0.0,0.0,0.005,0.0
564,4644.0,Residential Wood Combustion,Combustion,Biomass Burning; Residential Wood Combustion; Fireplace,Oak,0.0,0.1,0.0,0.0,0.0,0.0,0.008,0.2,0.0,0.0,0.0,3.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.44,59.1,0.007,0.647,,0.0,0.016,0.0,,0.1,0.0,0.41,,0.001,0.0,0.0,0.005,0.0
565,4645.0,Residential Wood Combustion,Combustion,Biomass Burning; Residential Wood Combustion; Fireplace,Pine,0.004,0.09,0.004,0.0,0.0,0.0,0.004,0.29,0.0,0.0,0.0,1.4,0.0,0.001,0.0,,0.0,0.0,0.0,0.0,0.19,56.0,0.004,0.277,,0.0,0.008,0.0,,0.09,0.0,0.12,,0.001,0.0,0.0,0.006,0.0
566,4653.0,Cooking vegetables - Stir frying in soybean oil,Combustion,Cooking; Frying,Vegetables,,0.94,,,,,,0.27,,,,4.0,,,,,,,,,2.2,69.6,,0.27,,,,,,1.0,,1.08,,,,,,
567,4654.0,Cooking vegetables - Stir frying in canola oil,Combustion,Cooking; Frying,Vegetables,,,,,,,,,,,,3.4,,,,,,,,,,58.3,,,,,,,,,,,,,,,,
568,4655.0,Cooking potatoes - Deep frying in hydrogenated oil,Combustion,Cooking; Frying,Potato,,,,,,,,,,,,4.0,,,,,,,,,,62.7,,,,,,,,,,,,,,,,
569,4656.0,Paved road dust fine particulate matters - Long Beach,Dust,Road,Paved,4.01,,,,,,,,,,,1.8,,,,,,,,,,15.3,,,,,14.2,,,,,,,,,,,
570,4657.0,Paved road dust fine particulate matters - Central Los Angel,Dust,Road,Paved,4.12,,,,,,,,,,,0.9,,,,,,,,,,15.1,,,,,13.8,,,,,,,,,,,
571,4658.0,Paved road dust fine particulate matters - Rubidoux,Dust,Road,Paved,5.02,,,,,,,,,,,0.37,,,,,,,,,,10.3,,,,,15.5,,,,,,,,,,,
572,4660.0,Cigarette Smoke,Combustion,Cigarette,Miscellaneous,0.0,0.03,0.0,,0.0,0.02,0.0,0.44,0.0,,0.02,0.45,0.0,0.03,,,0.0,,0.0,0.01,0.06,46.0,0.0,0.64,0.49,,0.0,0.0,,0.03,,0.07,0.13,0.01,0.0,0.0,0.01,
573,4663.0,Industrial surface coating operations - water based,Atomization,Surface Coating; Spraying,Water-based,1.13,,1.42,0.0,3.78,0.0,0.98,,0.0,0.02,0.0,0.4,0.0,0.1,0.09,,0.0,0.0,0.01,0.0,,35.3,0.0,0.0,,0.0,0.05,0.0,,,0.01,,0.0,0.0,12.5,0.0,0.0,0.0
574,4664.0,Industrial surface coating operations - oil based,Atomization,Surface Coating; Spraying,Oil-based,6.26,,0.0,0.0,0.0,0.14,6.6,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,22.4,0.0,0.59,,0.0,7.57,0.0,,,0.0,,0.0,0.0,38.5,0.0,0.0,0.13
575,4675.0,Medium duty trucks - diesel,Combustion,Mobile,Diesel,0.08,0.73,0.0,0.0,0.0,0.06,0.03,0.0,0.01,0.01,0.01,30.8,0.06,0.05,0.01,,0.01,0.0,0.0,0.0,0.23,19.7,0.01,0.0,,0.0,0.63,0.01,,,0.0,1.0,,0.0,0.0,0.0,0.07,0.0
576,4704.0,Wood-fired Industrial Boiler - NWWAS,Combustion,Industrial; Boiler,Wood,,,,,,,0.76,,,,,13.8,,,,0.17,,,,,,32.6,0.09,10.6,6.6,,16.2,,0.18,,,7.8,3.7,,,,,
577,4705.0,Wood-fired Industrial Boiler - sampled without denuder,Combustion,Industrial; Boiler,Wood,,,,,,,0.76,,,,,3.0,,,,0.17,,,,,,84.6,0.09,10.6,6.6,,16.2,,0.18,,,7.8,3.7,,,,,
578,4706.0,Food & Ag - Drying (Rice Dryer),Dust,Industrial,Feed And Grain,,,,,,,1.0,,0.55,,0.05,,,5.0,,,0.55,,,0.55,0.05,0.0,,0.55,,,5.0,,,,,0.05,,,,,,
579,4707.0,Steel Abrasive Blasting,Dust,Industrial,Steel,42.33817183,,,,,0.05,0.55,,0.55,,0.05,,,15.0,0.05,,0.55,,0.55,0.55,0.55,0.0,,,,,,,,,0.05,0.05,,,3.0,,,0.55
580,4708.0,Fiberglass Manufacture,Dust,Industrial,Fiberglass,,,,,,,0.05,,0.05,0.05,0.05,2.0,,0.55,0.05,,,,,0.05,0.55,0.0,,0.55,,0.05,,,,,,0.55,,,,,0.05,
581,4709.0,Wood Operation - Resawing,Dust,Industrial,Sawdust,,,,,0.05,,,,0.05,,0.05,3.0,,0.55,0.05,,0.05,,0.05,0.05,0.55,0.0,,,,,,,,,,0.55,,0.05,0.05,,0.05,
582,4733.0,External Combustion - Pulp and Paper Mills Kraft Process Recovery Boiler,Combustion,Pulp And Paper; Boiler,Kraft Pulp,,,,,,,,1.96,,,,0.43,,,,0.05,,,,,,0.0,,2.79,2.39,,,,29.52,,,45.28,15.56,,,,,
583,4734.0,External Combustion - Pulp and Paper Mills Kraft Process Recovery Boiler,Combustion,Pulp And Paper; Boiler,Kraft Pulp,,,,,,,,2.01,,,,0.03,,,,0.29,,,,,,0.0,,2.62,2.69,,,,29.34,,,50.56,17.42,,,,,
584,4735.0,External Combustion - Pulp and Paper Mills Kraft Process Recovery Boiler,Combustion,Pulp And Paper; Boiler,Kraft Pulp,,,,,,,,2.01,,,,0.1,,,,0.29,,,,,,0.0,,2.62,2.69,,,,29.34,,,50.56,17.42,,,,,
585,4736.0,Distillate Oil Combustion,Combustion,Industrial; Boiler,Distillate Oil,,,,,,,,,,,,10.0,,,,,,,,,0.0,25.0,,,,,,,,,,19.0,,,,,,
586,4737.0,Residual Oil Combustion,Combustion,Boiler,Residual Oil,,,,,,,,,,,,1.0,,,,,,,,,0.0,1.0,,,,,,,,,,44.0,,,,,,
587,4840.0,Agricultural Burning - Rice Straw,Combustion,Biomass Burning; Agriculture,Rice Straw,,1.78,,,,,,24.22,,,,11.0403397,,,,,,,,,0.29,26.11464968,,31.3,24.57,,,,1.64,,,5.43,2.35,,,,,
588,4841.0,Agricultural Burning - Wheat Straw,Combustion,Biomass Burning; Agriculture,Wheat Straw,,,,,,,,1.65,,,,1.312741313,,,,,,,,,,69.03474903,,0.57,0.58,,,,,,,0.47,0.28,,,,,
589,4842.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.07550543,0.507286065,,,0.20224278,0.045012043,0.322120591,0.190282774,,,,43.35668927,0.058621706,0.235017069,,0.20023121,,,,,,37.44444827,0.075690596,0.031318215,0.103633749,,0.556228667,0.114676345,0.0336917,,,1.944691972,0.611466894,,,,0.181512664,
590,4843.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,,0.186315108,,,0.035135764,,0.259037968,0.035329654,,,0.002118948,56.39351021,,0.015317365,,,,,,,,29.67966576,0.102997507,0.00624605,0.010594742,,0.363281915,0.005498186,,,0.000429329,0.7709648,0.489089278,,,,0.157356148,0.001024851
591,4844.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,,0.234889732,,,0.09028751,,0.179691404,,0.006489048,0.009008732,0.008194149,44.83263261,,0.144160415,0.014365648,,0.003147879,,,,,38.12820342,0.036228217,0.025390126,0.07932516,,0.582240189,,,,0.000441808,,0.31899884,,0.017451397,0.003651815,0.096900816,
592,4845.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.022687572,0.104570931,,0.000535333,0.071489601,,0.082539331,0.083670317,,,0.005210074,70.80593562,,0.147420206,0.000120638,0.030608241,,0.000625812,,,,19.28049629,0.036534606,0.01104596,0.048115898,0.000742681,0.591283055,0.004972567,0.131937013,,0.000475014,0.355547951,0.228229129,,0.006341059,0.000297826,0.094030145,0.002650276
593,4846.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.006545618,0.040469653,7.92265e-05,,,,0.089027956,,,,,56.66558835,,0.009956131,,0.008756415,,,,,,30.29231465,0.022560691,0.00213157,0.003527466,,0.295895906,0.003131333,9.809e-05,,,0.109351441,0.152552522,,,,0.046638003,
594,4847.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.023001817,0.180347893,0.01222932,,,,0.132411049,,,,0.012487491,60.2308915,,0.082285897,,,,0.00046102,,0.002326614,,26.91564525,0.031721239,0.020988697,0.018363957,,0.497040871,,0.056954393,,,0.534586328,0.340226505,,0.001647378,,0.076421724,3.99551e-05
595,4848.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.022921927,0.444130946,,,,0.001008061,0.223331276,,0.001489181,0.000343657,0.008179038,59.34588789,,0.02695417,0.000412388,0.02185659,,,,0.000274926,,27.01469921,0.083634676,0.002016121,0.018397109,,0.41884924,0.004123885,0.039589295,,0.000332202,1.41122777,0.752643355,,,,0.159136135,
596,4849.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.233508055,0.397975274,0.022665023,0.005972947,0.422570946,0.015968082,0.411288712,0.076924323,,0.002755198,0.007702488,29.69142103,,0.556952207,0.002835642,0.228460211,,0.000542995,,,,46.92721549,0.044606052,0.157870832,0.100494337,,0.973751315,,0.450846919,,0.000100555,,0.438096587,,,,0.167604524,0.001186545
597,4850.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.071678392,0.301647112,0.072596169,,0.073212391,,0.247419597,0.458626331,0.007355328,0.000301555,0.013176657,29.66665983,0.000616222,0.172384763,0.00857466,0.052300184,0.002294443,0.000458889,,0.001376666,,48.48769849,0.10950392,0.065935729,0.117698358,0.002609109,0.570123138,,0.298277559,,0.002294443,,0.320553321,0.010724881,0.009269549,0.005283774,0.116164359,0.003605553
598,4851.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,,0.354650348,,0.003385208,,,0.139191799,0.09677713,,0.001593039,0.006969546,16.3051543,,0.021107769,0.009359105,0.089409324,0.001991299,0.002787819,,,,58.77279111,0.071885893,0.003783468,0.085426726,,0.073080673,,0.149944813,,,0.805878697,0.463574402,,0.003385208,0.008363456,0.103348417,
599,4852.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.121621628,1.389622825,,0.002735119,,,0.404888792,0.347405706,,,0.013584425,26.71117277,,0.622330757,,0.651140678,,,0.016684226,,,45.99535765,0.066508979,0.173178622,0.216119991,,0.789309776,0.038565179,0.326709972,,,4.825114709,0.439533633,,0.008797966,0.025710119,0.265762402,
600,4853.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.088712647,0.10634942,0.019708726,,0.08025937,,0.114047298,0.112982545,,,0.0002518,70.76738988,,0.184788638,,0.07678813,,,,,,19.23967308,0.015564821,0.039500185,0.043194447,0.000334534,0.590114282,,,,0.000726622,0.332318107,0.224623357,,,,0.090140711,
601,4854.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.115219919,0.247862125,,,0.198641197,0.01383385,0.440925703,0.282118986,0.003164606,0.00380883,0.01790828,52.54386576,0.009058685,0.731945144,0.012709284,0.053080617,0.000644223,,0.003000725,0.001554048,,30.32605894,0.097899351,0.080262323,0.110552125,0.000909824,0.855958147,0.003108095,0.042891715,,0.002249131,1.00007205,0.457330795,,0.00799063,0.000909824,0.315200422,0.003215466
602,4855.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.138505253,0.286670634,0.001707148,,0.1641399,0.012848176,0.432950611,0.110388728,,0.000527913,0.010846219,42.19332657,0.003297744,0.62432261,0.003592553,0.084575824,0.001179235,0.001947109,0.000178256,0.001357491,,37.98556276,0.11380988,0.062417178,0.072790331,0.001885405,0.652199175,0.005066596,0.135145805,,0.002948087,1.088454386,0.504033794,,0.002475022,,0.340483511,0.005772766
603,4856.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,,0.307977201,0.013502406,,0.020362851,,0.215557823,0.046362629,,,0.001383742,51.66806957,,0.010691225,,,,,,,,32.63704782,0.079543298,,0.010924276,,0.38535021,0.007559599,0.136349536,,2.91314e-05,1.28160698,0.407621168,,,,0.122905393,
604,4857.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.034162611,0.370182963,0.002965363,,0.161388885,,0.386553393,,,,0.005666688,61.90494577,,0.136122365,0.00142175,0.105595371,,,,,,24.41481144,0.12019877,0.067269065,0.034284475,,0.70090222,0.014359671,0.091499739,,0.003066917,1.320764715,0.706162693,,,,0.197988781,
605,4858.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.063630112,0.256325747,0.027399633,0.000951561,,0.010858472,0.153566007,0.125143667,0.002552319,0.002765753,0.0050246,39.54547884,,0.165224857,0.00364617,0.052326985,,0.000435762,,0.000729234,,41.30677457,0.072878933,0.053420836,0.077112048,0.001823085,0.545893893,0.012752702,0.294228129,,0.003210408,0.423302545,0.333144323,0.003939642,0.002765753,7.11448e-05,0.084911294,0.000951561
606,4859.0,Diesel Exhaust - Transit Bus,Combustion,Mobile; Onroad,Diesel,0.050522499,0.138639325,,,0.001860117,,0.101301566,0.040758664,,,0.011517049,42.34324205,,0.063771381,,0.112790107,,0.000555897,,0.00107616,,39.83360872,0.063643097,0.03488611,0.05626677,0.003392398,0.349431249,0.004076579,0.087952907,,,0.587120043,0.298424122,0.004076579,,,0.164844887,
607,4860.0,Diesel Exhaust - Transit Bus,Combustion,Mobile; Onroad,Diesel,0.019401091,0.212530294,,,0.015190056,0.002542844,0.080926638,,,,0.009310831,63.31438659,0.001294347,0.058577117,,0.038431865,,,,0.001199122,,24.63327358,0.038643475,0.024553789,0.024162311,0.001149747,0.547353412,,0.064410494,,,0.637608515,0.353286073,,,0.000243351,0.063338337,0.00085702
608,4861.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.049268265,0.379627745,,0.006061266,,0.016525141,0.160254962,0.352495389,,0.001187681,0.002600611,24.89988601,0.137893804,0.122535866,,0.037596232,,,,,,52.23570477,0.025494177,,0.168138703,0.002805383,0.357573747,,0.672677676,,0.001720089,,0.343956375,,,,0.087642632,0.005610767
609,4862.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.136092162,0.531236447,,,,,0.312563496,,,,0.009152993,60.75452545,0.003767201,0.384527629,,0.072530844,0.000807257,,,0.000835797,0.775904713,24.5693279,0.011843851,0.100169213,0.088773839,0.002095607,0.895574489,,0.216251179,,0.003498115,1.293173163,0.595902648,,0.016479464,,0.09269189,
610,4863.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.208712154,0.228333904,,0.002968145,0.790699676,0.057301199,0.224103853,,,0.009259902,0.008104636,23.41950136,,0.23066221,0.011250515,0.100312645,,0.019337377,,,,52.90233694,0.046335058,0.036613049,0.100490379,0.000622066,0.469606789,,0.363731093,,0.007731396,,0.347255221,,,,0.098339806,
611,4864.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.02604651,0.055044548,,0.0009763,0.096129951,,0.098567468,,,,0.007031297,60.51291543,,0.209813899,0.006491423,0.021171477,,,,,,26.78438876,0.041263206,0.026790049,0.033950657,0.002437516,0.596952257,,0.11445335,,,,0.250976889,,,,0.093692435,0.002540965
612,4865.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.001092087,0.108938714,0.008712518,,,0.000568208,0.113762434,,,0.000149104,0.003594619,68.93719012,,0.06955104,,0.016780261,,,,0.007229536,0.061455088,21.24537841,0.031823661,0.003006262,0.002329249,2.01492e-05,0.347461021,0.001329848,0.019081301,,0.000229701,0.249535865,0.211905202,0.002409845,,,0.061491356,
613,4866.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,,0.039738062,,,,,,,,,,71.90026271,,,,,,,,,,19.98230299,,,0.005034739,,,,,,,0.124513104,,,,,,
614,4867.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,,0.068603639,,,,,,0.025046149,,,,86.64795822,,,,,,,,,,9.426725881,,,0.012960779,,,,,,,0.154625543,,,,,,
615,4868.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.01583999,0.384417336,,,,0.000389133,0.084167116,0.064893602,,,0.002357686,64.65108055,,0.030054779,0.001625201,,,,9.15606e-05,0.000297572,,23.11070605,0.052052222,0.000732485,0.009980109,0.001648091,0.651270814,,0.101632308,,,1.23812872,0.750934568,,,0.001739652,0.101563637,
616,4869.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.001262416,0.463891504,,,0.030683362,,0.075678539,0.041898935,,,0.001940135,64.35360105,,0.016265238,,0.011760405,,,,,,23.75600498,0.040636518,0.004518122,0.067040953,0.000372081,0.432118477,,0.02352081,,,1.262987774,0.714301756,0.004744028,0.000252483,,0.063958,
617,4870.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.508949227,0.372941607,,,0.102455847,,1.15262828,0.087722495,,0.001335876,0.013649163,19.37337071,,1.299613312,,0.298035773,0.010396597,,,0.000174245,,50.2199764,0.137827509,0.36254501,0.164119088,,2.007220787,0.034210031,0.108864178,,0.006834262,0.899276576,0.535163365,,0.034035786,,0.372864165,0.000174245
618,4871.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.103546764,0.335055931,0.033089114,0.000783287,0.136635878,0.017557099,0.293981108,0.118467432,0.006763017,0.001834039,0.008960043,29.71285856,,0.257567799,0.010182735,0.097242256,0.000171941,0.005177338,0.001146274,0.001222692,,48.05290092,0.050818154,0.083448757,0.119174301,0.003515241,0.618701467,0.024396535,0.328120973,,0.000706869,0.221326432,0.305482058,0.010889604,0.005788684,0.008157651,0.114264427,0.004909874
619,4872.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.083711595,0.367419961,0.035504807,0.001069501,0.345211301,0.01936986,0.29358475,0.04058824,0.005083433,0.001756095,0.005571971,26.80469038,0.016042522,0.216316571,0.008608826,0.101800694,0.004198783,0.003221708,0.001267557,0.000488538,,50.24583831,0.065424441,0.051930237,0.083315483,0.001861725,0.537483895,0.014180797,0.440172467,,0.001861725,0.245166703,0.378854384,,0.004304413,,0.138282576,0.001663669
620,4873.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.534020592,0.656289462,,,0.073856328,0.042792909,0.998465342,0.989007618,,,,29.64028906,0.051174532,1.100467663,0.004902233,0.177269536,,,,,0.989007618,43.38978585,0.114508994,0.283109947,0.111101344,,1.531218527,,,,0.005822897,1.892800075,0.809179356,,0.056507205,,0.254676994,0.010808826
621,4874.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.039605188,0.217944767,0.009812592,0.000330349,0.044780657,0.003780662,0.315581282,0.068602499,0.001529394,0.002483736,0.008613547,45.42850861,,0.211925072,0.004306774,0.010620112,0.000526112,0.003927484,0.002055506,0.000146822,,36.7218519,0.091849288,0.024641597,0.080409421,0.001774097,0.582613481,0.0136789,0.203164703,,0.000905401,0.75693993,0.387193629,,0.006117576,0.003976424,0.195848082,0.000281409
622,4875.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.066142659,0.361913353,,0.001369224,0.224826621,,0.635301794,0.145886279,0.000255589,0.001058867,0.010661693,39.24800978,,0.335240865,0.007667656,0.121258499,0.000255589,0.001807376,0.001752607,0.001004098,,40.18550849,0.169637756,0.044892299,0.098438095,0.001989939,0.513240017,0.00655402,0.299385446,,0.000803278,1.337567783,0.611550318,0.011537996,,,0.320015091,0.00441803
623,4876.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.022373111,0.51602349,,,,,0.423368109,0.075770891,,,0.002186146,49.91241159,,0.012744766,,,0.000511651,,,,,33.43584761,0.195264703,,0.016093756,,0.373179778,,0.006186328,,,1.619143472,0.80478082,,,,0.23149891,
624,4877.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.369396817,2.05100724,0.00588264,0.000659735,0.025289855,0.01044581,1.221609952,0.121556238,,0.001814272,0.020946597,44.53994285,,0.630102235,0.003848456,0.162459829,0.009016383,,0.004123346,0.000879647,0.544446596,29.70507884,0.213369407,0.214249054,0.157511814,,1.506175799,0.007147133,0.030072936,,0.003353655,6.88257906,1.988717228,,0.054813012,0.001429427,0.369506773,
625,4878.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.068404503,0.397239881,,,0.304889788,,0.202343249,0.122277063,,0.001103946,0.007787837,36.46953547,0.006041595,0.186325997,,0.104995292,,,0.00046165,,,43.13847269,0.063466854,0.06158011,0.085204552,0.002328322,0.430017038,0.018365646,0.326185908,,0.000321148,1.059065488,0.519898307,0.001043731,,,0.111498537,0.000321148
626,4879.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.031467506,0.086528374,,,0.024640017,0.017560555,0.149124192,0.025236029,,0.000508791,0.004172085,64.56539162,0.00278139,0.343700372,,0.006672429,,,,,,23.68117365,0.051014768,0.010137053,0.012971745,,0.468707875,,0.051353962,,0.000537865,0.374969207,0.231766372,0.007224831,,,0.099064012,
627,4880.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.024773778,0.136184407,0.014845234,,0.036486604,,0.091505961,0.064099375,,,0.006169654,67.78644079,,0.217286016,,0.047977387,,0.004242628,,0.001895305,,21.2189152,0.036875182,0.007993588,0.017620786,0.001863584,0.593246334,0.014298054,0.16663617,,0.000325136,0.504674527,0.283962688,,0.00593968,0.00055511,0.111838857,0.000681993
628,4881.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.005270329,0.231854482,0.000639797,,,,0.113835904,,,,0.000895716,55.39734612,,0.018586107,,0.01214015,,,,0.001439544,0.07187321,31.16530183,0.040475166,0.00047185,0.003095019,,0.202791697,0.001159632,0.019313876,,,0.277456022,0.294826514,,,,0.064611512,
629,4882.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.358652712,0.468738235,0.009061645,0.000179439,0.18248896,0.052306324,0.566935957,,,0.003678489,0.003947647,24.2242879,,0.510502547,0.01323359,0.139468578,,0.002601858,0.002691578,,,49.37492709,0.103625737,0.165218004,0.10205565,0.001076631,1.248443399,0.035753122,0.310787491,,8.97193e-05,1.135083123,0.505478269,,0.007715856,0.00116635,0.193344989,0.006684084
630,4883.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.0748567,0.335626042,0.041710407,0.002022082,0.184842127,0.009079547,0.186309128,0.165057438,,0.000475784,0.006819572,30.31839092,,0.151933726,0.001308406,0.057173391,,0.00210138,0.001863488,0.000634379,,47.96716639,0.071764103,0.043811787,0.122791949,0.001149812,0.439148735,,0.249984902,,0.001546298,0.559997899,0.406200685,0.013282306,,,0.090359332,0.001704893
631,4884.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.069006337,1.655328121,0.010829139,0.000411978,0.341176745,0.011594242,0.279262317,0.02804394,,0.000559113,0.000912237,29.65545107,0.008298417,0.165320938,,0.111498938,,0.002324734,,,,45.51866891,0.105584109,0.035194703,0.087398217,0.00167734,0.380167532,0.015949439,0.348533497,,0.000500259,4.484381931,1.812850901,0.004002073,,0.000411978,0.137129863,0.001883329
632,4885.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.063092965,0.343719136,0.065676692,,,,0.181131817,,0.005646695,0.000500076,0.001979469,32.16382654,,0.12020585,0.008647153,0.022211724,0.003354679,,,0.000395894,,46.62759697,0.107162192,0.019523814,0.03317173,,0.396977266,,,,0.000645932,0.996881343,0.460903691,0.043110748,,,0.178610599,0.00227118
633,4886.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.050641022,0.185884703,0.00904304,,0.061291713,,0.129817858,0.049234327,,0.000602869,0.002411477,57.12287174,,0.034765463,,0.016679384,,,,,,29.43931406,0.077569184,0.006631562,0.02310999,0.000401913,0.233712335,,0.165387147,,0.000200956,0.580563144,0.332783858,,,,0.093645699,
634,4887.0,Diesel Exhaust,Combustion,Mobile; Onroad,Diesel,0.057604998,0.762366151,,0.000900078,,,0.344729912,,0.005400469,0.003600312,0.005400469,23.00869646,,0.162914136,0.005400469,0.017101484,0.000900078,0.00450039,0.011701015,,,52.0641176,0.259222493,0.003600312,0.059405155,0.000900078,0.30782671,,0.266423118,,,2.077380254,1.089094501,,0.00450039,0.001800156,0.225019525,
